 crate_id | slot | fem_channel | wireplane | wirenum 
        8 |   13 |          46 | Y         |    3054
        8 |   13 |          47 | Y         |    3055
        8 |   13 |          48 | Y         |    3056
        8 |   13 |          49 | Y         |    3057
        8 |   13 |          50 | Y         |    3058
        8 |   13 |          51 | Y         |    3059
        8 |   13 |          52 | Y         |    3060
        8 |   13 |          53 | Y         |    3061
        8 |   13 |          54 | Y         |    3062
        8 |   13 |          55 | Y         |    3063
        8 |   13 |          56 | Y         |    3064
        8 |   13 |          57 | Y         |    3065
        8 |   13 |          58 | Y         |    3066
        8 |   13 |          59 | Y         |    3067
        8 |   13 |          60 | Y         |    3068
        8 |   13 |          61 | Y         |    3069
        8 |   13 |          62 | Y         |    3070
        8 |   13 |          63 | Y         |    3071
        8 |   12 |          32 | Y         |    3072
        8 |   12 |          33 | Y         |    3073
        8 |   12 |          34 | Y         |    3074
        8 |   12 |          35 | Y         |    3075
        8 |   12 |          36 | Y         |    3076
        8 |   12 |          37 | Y         |    3077
        8 |   12 |          38 | Y         |    3078
        8 |   12 |          39 | Y         |    3079
        8 |   12 |          40 | Y         |    3080
        8 |   12 |          41 | Y         |    3081
        8 |   12 |          42 | Y         |    3082
        8 |   12 |          43 | Y         |    3083
        8 |   12 |          44 | Y         |    3084
        8 |   12 |          45 | Y         |    3085
        8 |   12 |          46 | Y         |    3086
        8 |   12 |          47 | Y         |    3087
        8 |   12 |          48 | Y         |    3088
        8 |   12 |          49 | Y         |    3089
        8 |   12 |          50 | Y         |    3090
        8 |   12 |          51 | Y         |    3091
        8 |   12 |          52 | Y         |    3092
        8 |   12 |          53 | Y         |    3093
        8 |   12 |          54 | Y         |    3094
        8 |   12 |          55 | Y         |    3095
        8 |   12 |          56 | Y         |    3096
        8 |   12 |          57 | Y         |    3097
        8 |   12 |          58 | Y         |    3098
        8 |   12 |          59 | Y         |    3099
        8 |   12 |          60 | Y         |    3100
        8 |   12 |          61 | Y         |    3101
        8 |   12 |          62 | Y         |    3102
        8 |   12 |          63 | Y         |    3103
        8 |   11 |          32 | Y         |    3104
        8 |   11 |          33 | Y         |    3105
        8 |   11 |          34 | Y         |    3106
        8 |   11 |          35 | Y         |    3107
        8 |   11 |          36 | Y         |    3108
        8 |   11 |          37 | Y         |    3109
        8 |   11 |          38 | Y         |    3110
        8 |   11 |          39 | Y         |    3111
        8 |   11 |          40 | Y         |    3112
        8 |   11 |          41 | Y         |    3113
        8 |   11 |          42 | Y         |    3114
        8 |   11 |          43 | Y         |    3115
        8 |   11 |          44 | Y         |    3116
        8 |   11 |          45 | Y         |    3117
        8 |   11 |          46 | Y         |    3118
        8 |   11 |          47 | Y         |    3119
        8 |   11 |          48 | Y         |    3120
        8 |   11 |          49 | Y         |    3121
        8 |   11 |          50 | Y         |    3122
        8 |   11 |          51 | Y         |    3123
        8 |   11 |          52 | Y         |    3124
        8 |   11 |          53 | Y         |    3125
        8 |   11 |          54 | Y         |    3126
        8 |   11 |          55 | Y         |    3127
        8 |   11 |          56 | Y         |    3128
        8 |   11 |          57 | Y         |    3129
        8 |   11 |          58 | Y         |    3130
        8 |   11 |          59 | Y         |    3131
        8 |   11 |          60 | Y         |    3132
        8 |   11 |          61 | Y         |    3133
        8 |   11 |          62 | Y         |    3134
        8 |   11 |          63 | Y         |    3135
        8 |   10 |          32 | Y         |    3136
        8 |   10 |          33 | Y         |    3137
        8 |   10 |          34 | Y         |    3138
        8 |   10 |          35 | Y         |    3139
        8 |   10 |          36 | Y         |    3140
        8 |   10 |          37 | Y         |    3141
        8 |   10 |          38 | Y         |    3142
        8 |   10 |          39 | Y         |    3143
        8 |   10 |          40 | Y         |    3144
        8 |   10 |          41 | Y         |    3145
        8 |   10 |          42 | Y         |    3146
        8 |   10 |          43 | Y         |    3147
        8 |   10 |          44 | Y         |    3148
        8 |   10 |          45 | Y         |    3149
        8 |   10 |          46 | Y         |    3150
        8 |   10 |          47 | Y         |    3151
        8 |   10 |          48 | Y         |    3152
        8 |   10 |          49 | Y         |    3153
        8 |   10 |          50 | Y         |    3154
        8 |   10 |          51 | Y         |    3155
        8 |   10 |          52 | Y         |    3156
        8 |   10 |          53 | Y         |    3157
        8 |   10 |          54 | Y         |    3158
        8 |   10 |          55 | Y         |    3159
        8 |   10 |          56 | Y         |    3160
        8 |   10 |          57 | Y         |    3161
        8 |   10 |          58 | Y         |    3162
        8 |   10 |          59 | Y         |    3163
        8 |   10 |          60 | Y         |    3164
        8 |   10 |          61 | Y         |    3165
        8 |   10 |          62 | Y         |    3166
        8 |   10 |          63 | Y         |    3167
        8 |    9 |          32 | Y         |    3168
        8 |    9 |          33 | Y         |    3169
        8 |    9 |          34 | Y         |    3170
        8 |    9 |          35 | Y         |    3171
        8 |    9 |          36 | Y         |    3172
        8 |    9 |          37 | Y         |    3173
        8 |    9 |          38 | Y         |    3174
        8 |    9 |          39 | Y         |    3175
        8 |    9 |          40 | Y         |    3176
        8 |    9 |          41 | Y         |    3177
        8 |    9 |          42 | Y         |    3178
        8 |    9 |          43 | Y         |    3179
        8 |    9 |          44 | Y         |    3180
        8 |    9 |          45 | Y         |    3181
        8 |    9 |          46 | Y         |    3182
        8 |    9 |          47 | Y         |    3183
        8 |    9 |          48 | Y         |    3184
        8 |    9 |          49 | Y         |    3185
        8 |    9 |          50 | Y         |    3186
        8 |    9 |          51 | Y         |    3187
        8 |    9 |          52 | Y         |    3188
        8 |    9 |          53 | Y         |    3189
        8 |    9 |          54 | Y         |    3190
        8 |    9 |          55 | Y         |    3191
        8 |    9 |          56 | Y         |    3192
        8 |    9 |          57 | Y         |    3193
        8 |    9 |          58 | Y         |    3194
        8 |    9 |          59 | Y         |    3195
        8 |    9 |          60 | Y         |    3196
        8 |    9 |          61 | Y         |    3197
        8 |    9 |          62 | Y         |    3198
        8 |    9 |          63 | Y         |    3199
        8 |    8 |          32 | Y         |    3200
        8 |    8 |          33 | Y         |    3201
        8 |    8 |          34 | Y         |    3202
        8 |    8 |          35 | Y         |    3203
